id,name,min_far,max_height,min_front_setback,side_setback,rear_setback,city,max_far,max_front_setback,min_dua,max_dua,coverage,max_du_per_parcel,min_lot_size,id_class,city_name
20272,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-65-X",,65.0,,,,101,3.6,,,72.6,,,,20272,
20273,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-80-A",,80.0,,,,101,3.6,,,72.6,,,,20273,
20274,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-80-D",,80.0,,,,101,3.6,,,72.6,,,,20274,
20275,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-80-T",,80.0,,,,101,3.6,,,72.6,,,,20275,
20276,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-85-X",,85.0,,,,101,3.6,,,72.6,,,,20276,
20277,24TH STREET- NOE VALLEY NEIGHBORHOOD COMMERCIAL-40-X,,40.0,,,,101,1.8,,,72.6,,,,20277,
20278,BROADWAY NEIGHBORHOOD COMMERCIAL-40-X,,40.0,,,,101,2.5,,,108.9,,,,20278,
20279,BROADWAY NEIGHBORHOOD COMMERCIAL-65-A,,65.0,,,,101,2.5,,,108.9,,,,20279,
20280,BROADWAY NEIGHBORHOOD COMMERCIAL-65-A-1,,65.0,,,,101,2.5,,,108.9,,,,20280,
20281,BROADWAY NEIGHBORHOOD COMMERCIAL-65-N,,65.0,,,,101,2.5,,,108.9,,,,20281,
20282,CASTRO STREET NEIGHBORHOOD COMMERCIAL-40-X,,40.0,,,,101,3.0,,,72.6,,,,20282,
20283,CASTRO STREET NEIGHBORHOOD COMMERCIAL-OS,,0.0,,,,101,,,,,,,,20283,
20284,FILLMORE STREET NEIGHBORHOOD COMMERCIAL-160-F,,160.0,,,,101,2.5,,,72.6,,,,20284,
20285,FILLMORE STREET NEIGHBORHOOD COMMERCIAL-40-X,,40.0,,,,101,2.5,,,72.6,,,,20285,
20286,HAIGHT STREET NEIGHBORHOOD COMMERCIAL-40-X,,40.0,,,,101,1.8,,,72.6,,,,20286,
20287,HAIGHT STREET NEIGHBORHOOD COMMERCIAL-50-X,,50.0,,,,101,1.8,,,72.6,,,,20287,
20288,INNER CLEMENT STREET NEIGHBORHOOD COMMERCIAL-40-X,,40.0,,,,101,1.8,,,72.6,,,,20288,
20289,INNER SUNSET NEIGHBORHOOD COMMERCIAL-40-X,,40.0,,,,101,1.8,,,54.45,,,,20289,
20290,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,,40.0,,,,101,1.8,,,108.9,,,,20290,
20291,NORTH BEACH NEIGHBORHOOD COMMERCIAL-65-N,,65.0,,,,101,1.8,,,108.9,,,,20291,
20292,OUTER CLEMENT STREET NEIGHBORHOOD COMMERCIAL-40-X,,40.0,,,,101,1.8,,,72.6,,,,20292,
20293,PACIFIC AVENUE NEIGHBORHOOD COMMERCIAL-40-X,,40.0,,,,101,5.0,,,150.0,,,,20293,
20294,PACIFIC AVENUE NEIGHBORHOOD COMMERCIAL-65-A,,65.0,,,,101,5.0,,,150.0,,,,20294,
20295,PACIFIC AVENUE NEIGHBORHOOD COMMERCIAL-OS,,0.0,,,,101,,,,,,,,20295,
20296,POLK STREET NEIGHBORHOOD COMMERCIAL-130-E,,130.0,,,,101,2.5,,,108.9,,,,20296,
20297,POLK STREET NEIGHBORHOOD COMMERCIAL-130-V,,130.0,,,,101,2.5,,,108.9,,,,20297,
20298,POLK STREET NEIGHBORHOOD COMMERCIAL-40-X,,40.0,,,,101,2.5,,,108.9,,,,20298,
20299,POLK STREET NEIGHBORHOOD COMMERCIAL-65-A,,65.0,,,,101,2.5,,,108.9,,,,20299,
20300,POLK STREET NEIGHBORHOOD COMMERCIAL-80-A,,80.0,,,,101,2.5,,,108.9,,,,20300,
20301,POLK STREET NEIGHBORHOOD COMMERCIAL-80-D,,80.0,,,,101,2.5,,,108.9,,,,20301,
20302,POLK STREET NEIGHBORHOOD COMMERCIAL-OS,,0.0,,,,101,,,,,,,,20302,
20303,SACRAMENTO STREET NEIGHBORHOOD COMMERCIAL-40-X,,40.0,,,,101,1.8,,,54.45,,,,20303,
20304,SACRAMENTO STREET NEIGHBORHOOD COMMERCIAL-65-X,,65.0,,,,101,1.8,,,54.45,,,,20304,
20305,UNION STREET NEIGHBORHOOD COMMERCIAL-40-X,,40.0,,,,101,3.0,,,72.6,,,,20305,
20306,UNION STREET NEIGHBORHOOD COMMERCIAL-65-A,,65.0,,,,101,3.0,,,72.6,,,,20306,
20307,UNION STREET NEIGHBORHOOD COMMERCIAL-OS,,0.0,,,,101,,,,,,,,20307,
20308,UPPER MARKET STREET NEIGHBORHOOD COMMERCIAL-40-X,,40.0,,,,101,3.0,,,108.9,,,,20308,
20309,UPPER MARKET STREET NEIGHBORHOOD COMMERCIAL-50-X,,50.0,,,,101,3.0,,,108.9,,,,20309,
20310,WEST PORTAL AVENUE NEIGHBORHOOD COMMERCIAL-26-X,,26.0,,,,101,1.8,,,54.45,,,,20310,
20311,WEST PORTAL AVENUE NEIGHBORHOOD COMMERCIAL-40-X,,40.0,,,,101,1.8,,,54.45,,,,20311,
20312,WEST PORTAL AVENUE NEIGHBORHOOD COMMERCIAL-OS,,0.0,,,,101,,,,,,,,20312,
20313,"NEIGHBORHOOD COMMERCIAL, SHOPPING CENTER-26-40-X",,26.0,,,,101,5.0,,,54.45,,,,20313,
20314,"NEIGHBORHOOD COMMERCIAL, SHOPPING CENTER-40-X",,40.0,,,,101,5.0,,,54.45,,,,20314,
20315,"NEIGHBORHOOD COMMERCIAL, SHOPPING CENTER-50-X",,50.0,,,,101,5.0,,,54.45,,,,20315,
20316,"NEIGHBORHOOD COMMERCIAL, SHOPPING CENTER-65-J",,65.0,,,,101,5.0,,,54.45,,,,20316,
20318,"NEIGHBORHOOD COMMERCIAL, SHOPPING CENTER-80-B",,80.0,,,,101,5.0,,,54.45,,,,20318,
20319,"NEIGHBORHOOD COMMERCIAL, SHOPPING CENTER-OS",,0.0,,,,101,,,,,,,,20319,
20320,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,,40.0,,,,101,2.5,,,72.6,,,,20320,
20321,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-45-X,,45.0,,,,101,2.5,,,72.6,,,,20321,
20322,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-50-X,,50.0,,,,101,2.5,,,72.6,,,,20322,
20323,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-55-X,,55.0,,,,101,2.5,,,72.6,,,,20323,
20324,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-65-X,,65.0,,,,101,2.5,,,72.6,,,,20324,
20325,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-OS,,0.0,,,,101,,,,,,,,20325,
20326,HAYES NCT-40-X,,40.0,,,,101,3.0,,,150.0,,,,20326,
20327,HAYES NCT-40-X/50-X,,40.0,,,,101,3.0,,,150.0,,,,20327,
20328,HAYES NCT-50-X,,50.0,,,,101,3.0,,,150.0,,,,20328,
20329,HAYES NCT-65-X,,65.0,,,,101,3.0,,,150.0,,,,20329,
20330,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-105-E,,105.0,,,,101,3.6,,,150.0,,,,20330,
20331,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,,40.0,,,,101,3.6,,,150.0,,,,20331,
20332,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-45-X,,45.0,,,,101,3.6,,,150.0,,,,20332,
20333,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-50-X,,50.0,,,,101,3.6,,,150.0,,,,20333,
20334,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-55-X,,55.0,,,,101,3.6,,,150.0,,,,20334,
20335,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-65-B,,65.0,,,,101,3.6,,,150.0,,,,20335,
20336,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-65-X,,65.0,,,,101,3.6,,,150.0,,,,20336,
20337,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-80-B,,80.0,,,,101,3.6,,,150.0,,,,20337,
20338,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-85-X,,85.0,,,,101,3.6,,,150.0,,,,20338,
20339,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-OS,,0.0,,,,101,,,,,,,,20339,
20340,OCEAN AVENUE NEIGHBORHOOD COMMERCIAL TRANSIT-28-X,,28.0,,,,101,2.5,,,150.0,,,,20340,
20341,OCEAN AVENUE NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,,40.0,,,,101,2.5,,,150.0,,,,20341,
20342,OCEAN AVENUE NEIGHBORHOOD COMMERCIAL TRANSIT-45-X,,45.0,,,,101,2.5,,,150.0,,,,20342,
20343,SOMA NEIGHBORHOOD COMMERCIAL TRANSIT-120-F,,120.0,,,,101,2.5,,,150.0,,,,20343,
20344,SOMA NEIGHBORHOOD COMMERCIAL TRANSIT-160-F,,160.0,,,,101,2.5,,,150.0,,,,20344,
20345,SOMA NEIGHBORHOOD COMMERCIAL TRANSIT-45-X,,45.0,,,,101,2.5,,,150.0,,,,20345,
20346,SOMA NEIGHBORHOOD COMMERCIAL TRANSIT-65-X,,65.0,,,,101,2.5,,,150.0,,,,20346,
20347,SOMA NEIGHBORHOOD COMMERCIAL TRANSIT-85-X,,85.0,,,,101,2.5,,,150.0,,,,20347,
20348,UPPER MARKET NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,,40.0,,,,101,3.0,,,150.0,,,,20348,
20349,UPPER MARKET NEIGHBORHOOD COMMERCIAL TRANSIT-50/55-X,,55.0,,,,101,3.0,,,150.0,,,,20349,
20350,UPPER MARKET NEIGHBORHOOD COMMERCIAL TRANSIT-50-X,,50.0,,,,101,3.0,,,150.0,,,,20350,
20351,UPPER MARKET NEIGHBORHOOD COMMERCIAL TRANSIT-60/65-X,,65.0,,,,101,3.0,,,150.0,,,,20351,
20352,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,,40.0,,,,101,2.5,,,150.0,,,,20352,
20353,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-45-X,,45.0,,,,101,2.5,,,150.0,,,,20353,
20354,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-50-X,,50.0,,,,101,2.5,,,150.0,,,,20354,
20355,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-55-X,,55.0,,,,101,2.5,,,150.0,,,,20355,
20356,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-65-X,,65.0,,,,101,2.5,,,150.0,,,,20356,
20357,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-OS,,0.0,,,,101,,,,,,,,20357,
20358,NEIGHBORHOOD COMMERCIAL TRANSIT 1-40-X,,40.0,,,,101,1.8,,,150.0,,,,20358,
20359,NEIGHBORHOOD COMMERCIAL TRANSIT 1-45-X,,45.0,,,,101,1.8,,,150.0,,,,20359,
20360,NEIGHBORHOOD COMMERCIAL TRANSIT-2-45-X,,45.0,,,,101,2.5,,,150.0,,,,20360,
20361,NEIGHBORHOOD COMMERCIAL TRANSIT-2-68-X,,68.0,,,,101,2.5,,,150.0,,,,20361,
20362,MODERATE SCALE NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT-120-R-2,,120.0,,,,101,3.6,,,150.0,,,,20362,
20363,MODERATE SCALE NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT-120-X,,120.0,,,,101,3.6,,,150.0,,,,20363,
20364,MODERATE SCALE NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT-40-X,,40.0,,,,101,3.6,,,150.0,,,,20364,
20365,MODERATE SCALE NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT-50-X,,50.0,,,,101,3.6,,,150.0,,,,20365,
20366,MODERATE SCALE NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT-65-X,,65.0,,,,101,3.6,,,150.0,,,,20366,
20367,MODERATE SCALE NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT-68-X,,68.0,,,,101,3.6,,,150.0,,,,20367,
20368,MODERATE SCALE NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT-85-X,,85.0,,,,101,3.6,,,150.0,,,,20368,
20369,MODERATE SCALE NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT-OS,,0.0,,,,101,0.0,,,,,,,20369,
20370,PUBLIC-,,0.0,,,,101,0.0,,,,,,,20370,
20371,PUBLIC-105-E,,105.0,,,,101,5.0,,,,,,,20371,
20372,PUBLIC-105-K,,105.0,,,,101,5.0,,,,,,,20372,
20373,PUBLIC-110-X,,110.0,,,,101,5.0,,,,,,,20373,
20374,PUBLIC-130-D,,130.0,,,,101,5.0,,,,,,,20374,
20375,PUBLIC-130-E,,130.0,,,,101,5.0,,,,,,,20375,
20376,PUBLIC-130-V,,130.0,,,,101,5.0,,,,,,,20376,
20377,PUBLIC-160-E,,160.0,,,,101,5.0,,,,,,,20377,
20379,PUBLIC-200-S,,200.0,,,,101,5.0,,,,,,,20379,
20380,PUBLIC-220-F,,220.0,,,,101,5.0,,,,,,,20380,
20381,PUBLIC-240-H,,240.0,,,,101,5.0,,,,,,,20381,
20382,PUBLIC-28-X,,28.0,,,,101,5.0,,,,,,,20382,
20384,PUBLIC-30-X,,30.0,,,,101,5.0,,,,,,,20384,
20385,PUBLIC-320-I,,320.0,,,,101,5.0,,,,,,,20385,
20386,PUBLIC-340-I,,340.0,,,,101,5.0,,,,,,,20386,
20388,PUBLIC-40-X,,40.0,,,,101,5.0,,,,,,,20388,
20390,PUBLIC-45-X,,45.0,,,,101,5.0,,,,,,,20390,
20394,PUBLIC-50-X,,50.0,,,,101,5.0,,,,,,,20394,
20395,PUBLIC-55-X,,55.0,,,,101,5.0,,,,,,,20395,
20396,PUBLIC-58-X,,58.0,,,,101,5.0,,,,,,,20396,
20397,PUBLIC-65-85-N,,65.0,,,,101,5.0,,,,,,,20397,
20398,PUBLIC-65-A,,65.0,,,,101,5.0,,,,,,,20398,
20399,PUBLIC-65-J,,65.0,,,,101,5.0,,,,,,,20399,
20400,PUBLIC-65-N,,65.0,,,,101,5.0,,,,,,,20400,
20402,PUBLIC-65-X,,65.0,,,,101,5.0,,,,,,,20402,
20403,PUBLIC-68-X,,68.0,,,,101,5.0,,,,,,,20403,
20404,PUBLIC-70-X,,70.0,,,,101,5.0,,,,,,,20404,
20405,PUBLIC-80-130-F,,130.0,,,,101,5.0,,,,,,,20405,
20408,PUBLIC-80-T,,80.0,,,,101,5.0,,,,,,,20408,
20409,PUBLIC-80-X,,80.0,,,,101,5.0,,,,,,,20409,
20410,PUBLIC-84-E,,84.0,,,,101,5.0,,,,,,,20410,
20411,PUBLIC-85-X,,85.0,,,,101,5.0,,,,,,,20411,
20413,PUBLIC-96-X,,96.0,,,,101,5.0,,,,,,,20413,
20415,PUBLIC-HP,,0.0,,,,101,,,,,,,,20415,
20416,PUBLIC-OS,,0.0,,,,101,,,,,,,,20416,
20417,PDR LIGHT INDUSTRIAL BUFFER-40-X,,40.0,,,,101,3.0,,,,,,,20417,
20418,PDR LIGHT INDUSTRIAL BUFFER-65-J,,65.0,,,,101,5.0,,,,,,,20418,
20419,PDR LIGHT INDUSTRIAL BUFFER-OS,,0.0,,,,101,2.0,,,,,,,20419,
20420,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - DESIGN-40-X",,40.0,,,,101,3.0,,,,,,,20420,
20421,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - DESIGN-45-X",,45.0,,,,101,3.0,,,,,,,20421,
20422,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - DESIGN-58-X",,58.0,,,,101,4.0,,,,,,,20422,
20423,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - DESIGN-68-X",,68.0,,,,101,5.0,,,,,,,20423,
20424,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL-40-X",,40.0,,,,101,3.0,,,,,,,20424,
20425,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL-45-X",,45.0,,,,101,3.0,,,,,,,20425,
20426,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL-50-X",,50.0,,,,101,4.0,,,,,,,20426,
20427,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL-58-X",,58.0,,,,101,4.0,,,,,,,20427,
20428,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL-65-J",,65.0,,,,101,5.0,,,,,,,20428,
20429,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL-65-X",,65.0,,,,101,5.0,,,,,,,20429,
20430,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL-68-X",,68.0,,,,101,5.0,,,,,,,20430,
20431,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL-80-X",,80.0,,,,101,5.0,,,,,,,20431,
20432,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL-85-X",,85.0,,,,101,6.0,,,,,,,20432,
20433,"PDR PRODUCTION, DISTRIBUTION, AND REPAIR-40-X",,40.0,,,,101,3.0,,,,,,,20433,
20434,"PDR PRODUCTION, DISTRIBUTION, AND REPAIR-65-J",,65.0,,,,101,5.0,,,,,,,20434,
20435,"PDR PRODUCTION, DISTRIBUTION, AND REPAIR-80-E",,80.0,,,,101,5.0,,,,,,,20435,
20436,"PDR PRODUCTION, DISTRIBUTION, AND REPAIR-OS",,0.0,,,,101,2.0,,,,,,,20436,
20439,PARKMERCED-MIXED USE-SOCIAL HEART-65-PM,,65.0,,,,101,5.0,,,,,,,20439,
20442,PARKMERCED-OPEN SPACE-40-OS-PM,,40.0,,,,101,,,,,,,,20442,
20443,PARKMERCED-OPEN SPACE-40-X,,40.0,,,,101,,,,,,,,20443,
20448,PARKMERCED-RESIDENTIAL-45-PM,,45.0,,,,101,,,,30.0,,,,20448,
20449,PARKMERCED-RESIDENTIAL-65-PM,,65.0,,,,101,,,,60.0,,,,20449,
20452,PUBLIC- WATER-40-X,,40.0,,,,101,,,,,,,,20452,
20453,PUBLIC- WATER-OS,,0.0,,,,101,,,,,,,,20453,
20454,"RESIDENTIAL- COMMERCIAL, MEDIUM DENSITY-40-X",,40.0,,,,101,3.6,,,108.9,,,,20454,
20455,"RESIDENTIAL- COMMERCIAL, MEDIUM DENSITY-65/240-EP",,240.0,,,,101,3.6,,,108.9,,,,20455,
20456,"RESIDENTIAL- COMMERCIAL, MEDIUM DENSITY-65-A",,65.0,,,,101,3.6,,,108.9,,,,20456,
20457,"RESIDENTIAL- COMMERCIAL, MEDIUM DENSITY-65-N",,65.0,,,,101,3.6,,,108.9,,,,20457,
20458,"RESIDENTIAL- COMMERCIAL, MEDIUM DENSITY-80-D",,80.0,,,,101,3.6,,,108.9,,,,20458,
20459,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-105-D",,105.0,,,,101,4.8,,,217.0,,,,20459,
20461,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-120-X",,120.0,,,,101,4.8,,,217.0,,,,20461,
20462,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-130-E",,130.0,,,,101,4.8,,,217.0,,,,20462,
20463,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-130-F",,130.0,,,,101,4.8,,,217.0,,,,20463,
20464,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-130-V",,130.0,,,,101,4.8,,,217.0,,,,20464,
20465,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-275-E",,275.0,,,,101,4.8,,,217.0,,,,20465,
20466,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-400-W",,400.0,,,,101,4.8,,,217.0,,,,20466,
20467,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-65-A",,65.0,,,,101,4.8,,,217.0,,,,20467,
20468,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-65-X",,65.0,,,,101,4.8,,,217.0,,,,20468,
20469,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-80-130-F",,130.0,,,,101,4.8,,,217.0,,,,20469,
20470,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-80-A",,80.0,,,,101,4.8,,,217.0,,,,20470,
20471,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-80-B",,80.0,,,,101,4.8,,,217.0,,,,20471,
20472,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-80-D",,80.0,,,,101,4.8,,,217.0,,,,20472,
20473,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-80-T",,80.0,,,,101,4.8,,,217.0,,,,20473,
20474,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-80-T-120-T",,120.0,,,,101,4.8,,,217.0,,,,20474,
20475,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-80-T-130-T",,130.0,,,,101,4.8,,,217.0,,,,20475,
20476,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-80-X",,80.0,,,,101,4.8,,,217.0,,,,20476,
20477,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-85/200-R",,200.0,,,,101,4.8,,,217.0,,,,20477,
20478,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-OS",,0.0,,,,101,,,,,,,,20478,
20479,SOUTH OF MARKET RESIDENTIAL ENCLAVE-130-L,,130.0,,,,101,1.0,,,217.0,,,,20479,
20480,SOUTH OF MARKET RESIDENTIAL ENCLAVE-40-X,,40.0,,,,101,1.0,,,217.0,,,,20480,
20481,SOUTH OF MARKET RESIDENTIAL ENCLAVE-45-X,,45.0,,,,101,1.0,,,217.0,,,,20481,
20482,SOUTH OF MARKET RESIDENTIAL ENCLAVE-50-X,,50.0,,,,101,1.0,,,217.0,,,,20482,
20483,SOUTH OF MARKET RESIDENTIAL ENCLAVE-65-X,,65.0,,,,101,1.0,,,217.0,,,,20483,
20484,SOUTH OF MARKET RESIDENTIAL ENCLAVE-85-X,,85.0,,,,101,1.0,,,217.0,,,,20484,
20485,RINCON HILL DOWNTOWN RESIDENTIAL-105-F,,105.0,,,,101,5.0,,,150.0,,,,20485,
20486,RINCON HILL DOWNTOWN RESIDENTIAL-105-X,,105.0,,,,101,5.0,,,150.0,,,,20486,
20487,RINCON HILL DOWNTOWN RESIDENTIAL-65-X,,65.0,,,,101,5.0,,,150.0,,,,20487,
20488,RINCON HILL DOWNTOWN RESIDENTIAL-84-X,,84.0,,,,101,5.0,,,150.0,,,,20488,
20489,RINCON HILL DOWNTOWN RESIDENTIAL-85/200-R,,200.0,,,,101,5.0,,,150.0,,,,20489,
20490,"RESIDENTIAL- HOUSE, ONE FAMILY-25-X",,25.0,,,,101,1.8,,,14.0,,,,20490,
20491,"RESIDENTIAL- HOUSE, ONE FAMILY-26-X",,26.0,,,,101,1.8,,,14.0,,,,20491,
20492,"RESIDENTIAL- HOUSE, ONE FAMILY-30-X",,30.0,,,,101,1.8,,,14.0,,,,20492,
20493,"RESIDENTIAL- HOUSE, ONE FAMILY-32-X",,32.0,,,,101,1.8,,,14.0,,,,20493,
20494,"RESIDENTIAL- HOUSE, ONE FAMILY-40/65-X",,65.0,,,,101,1.8,,,14.0,,,,20494,
20495,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",,40.0,,,,101,1.8,,,14.0,,,,20495,
20496,"RESIDENTIAL- HOUSE, ONE FAMILY-45-X",,45.0,,,,101,1.8,,,14.0,,,,20496,
20497,"RESIDENTIAL- HOUSE, ONE FAMILY-50-X",,50.0,,,,101,1.8,,,14.0,,,,20497,
20498,"RESIDENTIAL- HOUSE, ONE FAMILY-55-X",,55.0,,,,101,1.8,,,14.0,,,,20498,
20499,"RESIDENTIAL- HOUSE, ONE FAMILY-65-A",,65.0,,,,101,1.8,,,14.0,,,,20499,
20500,"RESIDENTIAL- HOUSE, ONE FAMILY-65-J",,65.0,,,,101,1.8,,,14.0,,,,20500,
20501,"RESIDENTIAL- HOUSE, ONE FAMILY-80-A",,80.0,,,,101,1.8,,,14.0,,,,20501,
20502,"RESIDENTIAL- HOUSE, ONE FAMILY-OS",,0.0,,,,101,,,,14.0,,,,20502,
20503,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-26-X",,26.0,,,,101,1.8,,,6.0,,,,20503,
20504,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-28-X",,28.0,,,,101,1.8,,,6.0,,,,20504,
20505,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",,40.0,,,,101,1.8,,,6.0,,,,20505,
20506,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-45-X",,45.0,,,,101,1.8,,,6.0,,,,20506,
20507,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-65-A",,65.0,,,,101,1.8,,,6.0,,,,20507,
20509,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-OS",,0.0,,,,101,,,,,,,,20509,
20510,"RESIDENTIAL- HOUSE, ONE FAMILY- SECONDARY UNIT-40-X",,40.0,,,,101,1.8,,,14.0,,,,20510,
20511,"RESIDENTIAL- HOUSE, TWO FAMILY-105-A",,105.0,,,,101,1.8,,,29.0,,,,20511,
20512,"RESIDENTIAL- HOUSE, TWO FAMILY-105-D",,105.0,,,,101,1.8,,,29.0,,,,20512,
20513,"RESIDENTIAL- HOUSE, TWO FAMILY-105-E",,105.0,,,,101,1.8,,,29.0,,,,20513,
20514,"RESIDENTIAL- HOUSE, TWO FAMILY-130-D",,130.0,,,,101,1.8,,,29.0,,,,20514,
20515,"RESIDENTIAL- HOUSE, TWO FAMILY-160-D",,160.0,,,,101,1.8,,,29.0,,,,20515,
20516,"RESIDENTIAL- HOUSE, TWO FAMILY-25-X",,25.0,,,,101,1.8,,,29.0,,,,20516,
20517,"RESIDENTIAL- HOUSE, TWO FAMILY-26-X",,26.0,,,,101,1.8,,,29.0,,,,20517,
20518,"RESIDENTIAL- HOUSE, TWO FAMILY-28-X",,28.0,,,,101,1.8,,,29.0,,,,20518,
20519,"RESIDENTIAL- HOUSE, TWO FAMILY-30-X",,30.0,,,,101,1.8,,,29.0,,,,20519,
20520,"RESIDENTIAL- HOUSE, TWO FAMILY-32-X",,32.0,,,,101,1.8,,,29.0,,,,20520,
20521,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",,40.0,,,,101,1.8,,,29.0,,,,20521,
20522,"RESIDENTIAL- HOUSE, TWO FAMILY-45-X",,45.0,,,,101,1.8,,,29.0,,,,20522,
20523,"RESIDENTIAL- HOUSE, TWO FAMILY-48-X",,48.0,,,,101,1.8,,,29.0,,,,20523,
20524,"RESIDENTIAL- HOUSE, TWO FAMILY-50-X",,50.0,,,,101,1.8,,,29.0,,,,20524,
20525,"RESIDENTIAL- HOUSE, TWO FAMILY-55-X",,55.0,,,,101,1.8,,,29.0,,,,20525,
20526,"RESIDENTIAL- HOUSE, TWO FAMILY-58-X",,58.0,,,,101,1.8,,,29.0,,,,20526,
20527,"RESIDENTIAL- HOUSE, TWO FAMILY-65-A",,65.0,,,,101,1.8,,,29.0,,,,20527,
20529,"RESIDENTIAL- HOUSE, TWO FAMILY-65-X",,65.0,,,,101,1.8,,,29.0,,,,20529,
20530,"RESIDENTIAL- HOUSE, TWO FAMILY-68-X",,68.0,,,,101,1.8,,,29.0,,,,20530,
20531,"RESIDENTIAL- HOUSE, TWO FAMILY-80-A",,80.0,,,,101,1.8,,,29.0,,,,20531,
20532,"RESIDENTIAL- HOUSE, TWO FAMILY-80-D",,80.0,,,,101,1.8,,,29.0,,,,20532,
